service,endpoint,method,status,category,severity,query,path_params,headers,request_body,response_snippet,error,elapsed_ms,ts
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cce9590>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",178.855,1777607831.6568818
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d70d150>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",216.204,1777607832.544207
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3e0210>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",214.232,1777607833.463418
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cc8d190>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",214.46200000000002,1777607834.321223
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cc8d3d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",203.50099999999998,1777607835.16363
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3e3790>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",198.594,1777607836.18339
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e7387d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",199.89000000000001,1777607837.012862
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2092d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",201.404,1777607837.8596601
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3e2a90>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",204.477,1777607838.7349179
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cba3690>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",203.00799999999998,1777607839.60927
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e712c10>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",182.848,1777607840.4828002
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e803f10>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",210.06,1777607841.4376378
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e78ac50>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",231.316,1777607842.330026
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e712390>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",217.101,1777607843.1872032
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10ca51310>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",230.104,1777607844.0956318
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e7381d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",194.488,1777607844.9357078
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e803890>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",838.437,1777607846.467136
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10ca0c8d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",803.3019999999999,1777607848.424076
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e282590>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",298.699,1777607849.933184
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10ca5c1d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",397.814,1777607851.1592908
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2c6890>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",186.955,1777607852.125164
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cccc2d0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",209.226,1777607853.1538801
gateway,/api/v1/kalshi/exchange/status,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cc8fdd0>,"{""exchange_active"":true,""trading_active"":true}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/kalshi/exchange/status` with any auth.

[200] OK:

    `{""exchange_active"":true,""trading_active"":true}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/kalshi/exchange/status
",185.333,1777607853.9661398
